link;kom0;kom1;kom2;kom3;kom4;kom5;Число избирателей, включенных в список избирателей на момент окончания голосования;Число избирательных бюллетеней, полученных участковой избирательной комиссией;Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно;Число избирательных бюллетеней, выданных участковой избирательной комиссией избирателям в помещении;Число избирательных бюллетеней, выданных комиссией избирателям, проголосовавшим вне помещения;Число погашенных избирательных бюллетеней;Число избирательных бюллетеней, содержащихся в переносных ящиках для голосования;Число избирательных бюллетеней, содержащихся в стационарных ящиках для голосования;Число недействительных избирательных бюллетеней;Число действительных избирательных бюллетеней;Число открепительных удостоверений, полученных участковой избирательной комиссией;Число открепительных удостоверений, выданных комиссией избирателям на участке до дня голосования;Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке;Число неиспользованных открепительных удостоверений;Число открепительных удостоверений, выданных территориальной избирательной комиссией избирателям;Число утраченных открепительных удостоверений;Число утраченных избирательных бюллетеней;Число избирательных бюллетеней, не учтенных при получении;Абрамов Иван Николаевич;Жаровский Дмитрий Сергеевич;Кобызов Роман Александрович;Кожемяко Олег Николаевич
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284013010&tvd=4284013112474&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284013112474;УИК №494;Райчихинская городская;Избирательная комиссия Амурской области;"";"";"";1292;1050;0;193;60;797;60;193;5;248;10;4;1;6;1;0;0;0;24;15;32;177
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284013011&tvd=4284013112475&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284013112475;УИК №495;Райчихинская городская;Избирательная комиссия Амурской области;"";"";"";1354;1100;0;248;40;812;40;248;6;282;10;4;1;6;1;0;0;0;12;12;36;222
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284013012&tvd=4284013112476&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284013112476;УИК №496;Райчихинская городская;Избирательная комиссия Амурской области;"";"";"";1053;850;0;254;61;535;61;254;12;303;10;5;3;5;0;0;0;0;36;12;52;203
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014001&tvd=4284014141728&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141728;УИК №497;Ромненская;Избирательная комиссия Амурской области;"";"";"";172;179;0;109;24;46;24;109;0;133;4;4;2;0;0;0;0;0;6;1;2;124
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014002&tvd=4284014141730&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141730;УИК №498;Ромненская;Избирательная комиссия Амурской области;"";"";"";333;347;0;191;29;127;29;191;1;219;4;4;1;0;0;0;0;0;17;3;10;189
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014003&tvd=4284014141731&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141731;УИК №499;Ромненская;Избирательная комиссия Амурской области;"";"";"";88;94;0;56;5;33;5;56;0;61;4;4;2;0;0;0;0;0;9;0;3;49
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014004&tvd=4284014141732&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141732;УИК №500;Ромненская;Избирательная комиссия Амурской области;"";"";"";281;294;0;189;18;87;18;189;4;203;8;8;1;0;0;0;0;0;21;2;14;166
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014006&tvd=4284014141734&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141734;УИК №502;Ромненская;Избирательная комиссия Амурской области;"";"";"";87;88;0;63;6;19;6;63;0;69;4;0;1;4;0;0;0;0;6;3;1;59
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014005&tvd=4284014141733&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141733;УИК №501;Ромненская;Избирательная комиссия Амурской области;"";"";"";91;92;0;62;3;27;3;62;1;64;4;0;0;4;0;0;0;0;14;2;1;47
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014007&tvd=4284014141735&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141735;УИК №503;Ромненская;Избирательная комиссия Амурской области;"";"";"";285;288;0;195;18;75;18;195;4;209;4;0;1;4;0;0;0;0;18;1;20;170
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014008&tvd=4284014141736&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141736;УИК №504;Ромненская;Избирательная комиссия Амурской области;"";"";"";183;196;0;133;10;53;10;133;1;142;14;12;1;2;0;0;0;0;19;2;14;107
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014009&tvd=4284014141737&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141737;УИК №505;Ромненская;Избирательная комиссия Амурской области;"";"";"";1367;1379;0;521;26;832;26;521;8;539;10;9;6;1;1;0;0;0;59;15;61;404
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014010&tvd=4284014141738&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141738;УИК №506;Ромненская;Избирательная комиссия Амурской области;"";"";"";1304;1360;0;365;16;979;16;365;8;373;10;9;1;1;0;0;0;0;35;6;52;280
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014012&tvd=4284014141740&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141740;УИК №508;Ромненская;Избирательная комиссия Амурской области;"";"";"";312;324;0;158;17;149;17;158;4;171;4;0;1;4;0;0;0;0;16;1;7;147
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014011&tvd=4284014141739&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141739;УИК №507;Ромненская;Избирательная комиссия Амурской области;"";"";"";208;216;0;136;21;59;21;136;1;156;4;4;2;0;0;0;0;0;10;0;7;139
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014013&tvd=4284014141741&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141741;УИК №509;Ромненская;Избирательная комиссия Амурской области;"";"";"";461;487;0;295;55;137;55;295;5;345;4;3;2;1;0;0;0;0;19;2;10;314
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014014&tvd=4284014141742&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141742;УИК №510;Ромненская;Избирательная комиссия Амурской области;"";"";"";257;263;0;192;9;62;9;192;3;198;4;0;0;4;0;0;0;0;17;2;10;169
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014015&tvd=4284014141743&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141743;УИК №511;Ромненская;Избирательная комиссия Амурской области;"";"";"";137;140;0;80;11;49;11;80;0;91;4;1;1;3;0;0;0;0;10;2;4;75
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014016&tvd=4284014141744&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141744;УИК №512;Ромненская;Избирательная комиссия Амурской области;"";"";"";878;901;0;372;22;507;22;372;6;388;15;8;1;7;0;0;0;0;38;7;30;313
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014017&tvd=4284014141745&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141745;УИК №513;Ромненская;Избирательная комиссия Амурской области;"";"";"";621;624;0;168;26;430;26;168;5;189;15;0;1;15;0;0;0;0;18;2;15;154
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014018&tvd=4284014141746&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141746;УИК №514;Ромненская;Избирательная комиссия Амурской области;"";"";"";306;325;0;221;30;74;30;221;2;249;14;14;3;0;0;0;0;0;19;6;17;207
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014019&tvd=4284014141747&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141747;УИК №515;Ромненская;Избирательная комиссия Амурской области;"";"";"";101;107;0;51;30;26;30;51;1;80;4;4;1;0;0;0;0;0;4;0;3;73
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014020&tvd=4284014141748&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141748;УИК №516;Ромненская;Избирательная комиссия Амурской области;"";"";"";372;374;0;183;17;174;17;183;1;199;4;0;2;4;0;0;0;0;28;2;8;161
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284014021&tvd=4284014141749&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284014141749;УИК №517;Ромненская;Избирательная комиссия Амурской области;"";"";"";72;77;0;41;7;29;7;41;0;48;4;0;0;4;0;0;0;0;2;0;5;41
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024001&tvd=4284024160652&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160652;УИК №518;Свободненская;Избирательная комиссия Амурской области;"";"";"";363;360;0;182;30;148;30;182;6;206;8;7;0;1;0;0;0;0;11;5;42;148
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024002&tvd=4284024160653&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160653;УИК №519;Свободненская;Избирательная комиссия Амурской области;"";"";"";355;400;0;183;15;202;15;183;6;192;8;3;1;5;0;0;0;0;14;6;8;164
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024003&tvd=4284024160654&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160654;УИК №520;Свободненская;Избирательная комиссия Амурской области;"";"";"";108;120;0;61;11;48;11;61;0;72;2;2;1;0;0;0;0;0;2;1;12;57
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024004&tvd=4284024160655&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160655;УИК №521;Свободненская;Избирательная комиссия Амурской области;"";"";"";85;90;0;44;10;36;10;44;1;53;2;1;0;1;0;0;0;0;2;2;0;49
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024005&tvd=4284024160656&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160656;УИК №522;Свободненская;Избирательная комиссия Амурской области;"";"";"";44;55;0;41;2;12;2;41;0;43;5;5;1;0;0;0;0;0;0;1;9;33
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024006&tvd=4284024160658&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160658;УИК №523;Свободненская;Избирательная комиссия Амурской области;"";"";"";481;500;0;292;22;186;22;292;12;302;9;8;2;1;1;0;0;0;12;5;19;266
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024007&tvd=4284024160659&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160659;УИК №524;Свободненская;Избирательная комиссия Амурской области;"";"";"";201;220;0;87;19;114;19;87;2;104;3;0;0;3;0;0;0;0;8;0;13;83
http://www.amur.vybory.izbirkom.ru/region/amur?action=show&root=284024008&tvd=4284024160660&vrn=2282000464309&prver=0&pronetvd=null&region=28&sub_region=28&type=234&vibid=4284024160660;УИК №525;Свободненская;Избирательная комиссия Амурской области;"";"";"";103;150;0;71;12;67;12;71;1;82;3;2;4;1;0;0;0;0;1;5;4;72
